id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max,greek_letters,spect_desig,color,linecolor
66985,67199.0,119727.0,,,,,13.770701,-54.683368,104.9318,-30.74,-22.75,0.0,6.42,1.315,A1V,0.116,-54.258573,-27.12385,-85.621182,1.45e-06,1.821e-05,-6.69e-06,3.6051610419724023,-0.95440481808223,-1.490317254e-07,-1.10295112e-07,,,Cen,1,66985,,25.941793621188136,,,,,A,#f3e8d3,#f3e8d3
66998,67210.0,120048.0,5180.0,,,,13.771964,38.503626,130.719,-48.88,-12.56,-14.0,5.92,0.338,G9III,0.948,-91.485298,-45.771341,81.380886,-8.27e-06,3.05e-05,-1.514e-05,3.605491707451888,0.6720150391897675,-2.36976927e-07,-6.0892598e-08,,,CVn,1,66998,,63.7969622662579,,,,,G,#FFD423,#FFD423
67019,67231.0,120198.0,5187.0,,84    UMa,,13.776573,54.432679,89.0472,-19.19,-4.51,-2.0,5.68,0.932,B9p EuCr,-0.039,-46.293138,-23.230978,72.433886,-4.07e-06,7.23e-06,-2.8e-06,3.606698469937229,0.95002947368041,-9.30357452e-08,-2.1865096e-08,,84.0,UMa,1,67019,,36.91475581654129,CR,5.696,5.666,,B,#93C2F1,#93C2F1
67023,67234.0,119834.0,5172.0,,,,13.777604,-51.432766,80.5153,10.33,-27.98,-6.0,4.64,0.111,G8/K0III,0.955,-44.857648,-22.525817,-62.953029,1.286e-05,1.95e-06,-2.01e-06,3.606968291210965,-0.8976711039450862,5.00812532e-08,-1.35650867e-07,,,Cen,1,67023,,78.6321227458418,,,,,G,#FFD423,#FFD423
67027,67239.0,120064.0,5182.0,,3    Boo,,13.778701,25.702236,89.6861,-18.34,-59.46,8.0,5.97,1.206,F6IV-V,0.523,-72.208038,-36.286093,38.896377,-2.019e-05,-1.22e-06,-1.975e-05,3.607255528995246,0.4485886456356275,-8.8914829e-08,-2.88270214e-07,,3.0,Boo,1,67027,,28.681377126684666,,,,,F,#d4bf94,#d4bf94
67032,67244.0,119921.0,5174.0,,,,13.78232,-36.251933,133.8688,-13.28,-11.5,-10.0,5.15,-0.483,A0V,-0.007,-96.414456,-48.564812,-79.161502,7.43e-06,1.339e-05,3e-08,3.6082030486465033,-0.6327155838437637,-6.43832567e-08,-5.5753573e-08,,,Cen,1,67032,,135.89391171008015,,,,,A,#f3e8d3,#f3e8d3
67034,67246.0,120066.0,5183.0,,,,13.782534,6.350375,31.6656,-511.29,-109.99,-31.0,6.33,3.827,G0V,0.63,-28.105928,-14.159179,3.502443,-8.84e-06,8.343e-05,-2.029e-05,3.6082590794661606,0.1108349530925387,-2.4788038673e-06,-5.33246567e-07,,,Vir,1,67034,,2.5656652970348675,,,,,G,#FFD423,#FFD423
67038,67250.0,120164.0,5186.0,,,,13.783277,38.542697,97.1817,-134.18,-21.69,-10.0,5.51,0.572,K0III+...,1.036,-67.875905,-34.210878,60.553634,-2.699e-05,5.718e-05,-1.436e-05,3.60845342792378,0.6726969668842387,-6.505229965e-07,-1.05156087e-07,,,CVn,1,67038,,51.42804319487918,,,,,K,#F99220,#F99220
67050,67261.0,119796.0,5171.0,,,,13.786352,-62.589714,740.7407,-5.49,-3.66,-36.0,6.4,-2.948,A7V,,-304.390375,-153.727069,-657.579497,1.666e-05,3.05e-05,2.663e-05,3.609258522107628,-1.092396593261575,-2.6616271e-08,-1.774418e-08,,,Cen,1,67050,,1315.8306550959192,V766,6.475,6.215,,A,#f3e8d3,#f3e8d3
67059,67271.0,120033.0,5178.0,,,,13.787057,-9.709455,186.5672,-0.29,-43.2,7.0,6.04,-0.314,K5III,1.418,-164.133432,-82.930796,-31.46495,-5.4e-07,2e-08,-3.972e-05,3.609442983697853,-0.1694619625957124,-1.4059596e-09,-2.0943951e-07,,,Vir,1,67059,,116.30543233284668,,,,,K,#F99220,#F99220
67063,67275.0,120136.0,5185.0,Gl 527A,4Tau Boo,,13.78771,17.456906,15.6177,-480.33,54.18,-16.1,4.5,3.532,F7V,0.508,-13.296143,-6.720908,4.685085,-1.29e-06,4.01e-05,-1.03e-06,3.609614063826422,0.304680487380455,-2.3287055518e-06,2.62672052e-07,Tau,4.0,Boo,1,67063,Gl 527,3.366665743686227,,,,τ,F,#d4bf94,#d4bf94
67076,67288.0,120052.0,5181.0,,87    Vir,,13.790386,-17.859839,207.4689,60.79,-31.04,64.0,5.41,-1.175,M2III,1.623,-176.173412,-89.20705,-63.628715,-1.942e-05,-7.836e-05,-4.979e-05,3.6103146387845686,-0.3117129937539525,2.947182364e-07,-1.50486166e-07,,87.0,Vir,1,67076,,257.03957827688646,,,,,M,#FF2620,#FF2620
67079,67292.0,119938.0,5175.0,,,,13.791005,-50.249291,64.8508,58.93,12.64,16.0,5.92,1.86,A3m...,0.279,-36.99321,-18.739452,-49.859605,-3.69e-06,-2.264e-05,-1.004e-05,3.610476747881142,-0.8770155667960713,2.857007019e-07,6.1280449e-08,,,Cen,1,67079,,15.703628043335524,,,,,A,#f3e8d3,#f3e8d3
67088,67301.0,120315.0,5191.0,,85Eta UMa,Alkaid,13.792354,49.313265,31.8674,-121.23,-15.56,-11.0,1.85,-0.667,B3V SB,-0.099,-18.529548,-9.394541,24.164506,-3.55e-06,1.92e-05,-1.01e-05,3.6108299012782816,0.8606788389261799,-5.877396249e-07,-7.5437008e-08,Eta,85.0,UMa,1,67088,,160.99040762157054,,,,η,B,#93C2F1,#93C2F1
67091,67304.0,119971.0,5176.0,,,,13.794052,-50.320682,152.6718,-141.24,-6.28,28.0,5.46,-0.459,K2III,1.351,-86.923902,-44.119209,-117.501003,-6.043e-05,8.656e-05,-2.501e-05,3.611274378430128,-0.8782615884051163,-6.847508424e-07,-3.0446299e-08,,,Cen,1,67091,,132.92295883156825,,,,,K,#F99220,#F99220
67171,67384.0,120420.0,5195.0,,,,13.81076,31.190206,87.184,-4.49,37.76,11.0,5.61,0.908,K0III,1.032,-66.357298,-34.046526,45.15097,-2.08e-06,1.07e-06,1.948e-05,3.615648532528825,0.5443717938243938,-2.17681342e-08,1.83065645e-07,,,CVn,1,67171,,37.739835253658576,,,,,K,#F99220,#F99220
67244,67457.0,120323.0,5192.0,,2    Cen,,13.824091,-34.450776,56.1167,-42.59,-59.87,41.0,4.19,0.445,M5III,1.52,-41.097871,-21.267942,-31.745313,-2.785e-05,-1.37e-06,-3.715e-05,3.619138469281218,-0.6012794677570625,-2.064821465e-07,-2.9025795e-07,,2.0,Cen,1,67244,,57.80960474057178,V806,4.23,4.07,,M,#FF2620,#FF2620
67246,67459.0,120477.0,5200.0,,5Ups Boo,,13.824623,15.797905,80.7754,-93.64,40.76,-6.0,4.05,-0.486,K5IIIvar,1.52,-69.023958,-35.731771,21.990689,-7.75e-06,3.727e-05,1.369e-05,3.619277863679108,0.27572545508799,-4.539795304e-07,1.97610056e-07,Ups,5.0,Boo,1,67246,,136.26991969948688,,,,υ,K,#F99220,#F99220
67251,67464.0,120307.0,5190.0,,Nu  Cen,,13.825078,-41.687709,133.8688,-26.01,-20.38,9.0,3.41,-2.223,B2IV,-0.225,-88.774682,-45.96956,-89.0322,-6.05e-06,1.587e-05,-1.6e-05,3.619397055624665,-0.7275877825439949,-1.261000383e-07,-9.8805028e-08,Nu,,Cen,1,67251,,674.8387308707573,Nu,3.427,3.397,ν,B,#93C2F1,#93C2F1
67259,67472.0,120324.0,5193.0,,Mu  Cen,,13.826943,-42.473732,155.0388,-23.85,-19.22,9.0,3.47,-2.482,B2IV-Ve,-0.17,-101.522043,-52.633292,-104.690333,-5.62e-06,1.728e-05,-1.687e-05,3.61988514425445,-0.7413064633354037,-1.156280628e-07,-9.3181189e-08,Mu,,Cen,1,67259,,856.6432555816563,Mu,3.484,3.424,μ,B,#93C2F1,#93C2F1
67267,67480.0,120539.0,5201.0,,6    Boo,,13.828564,21.264105,123.0012,21.09,17.0,-3.0,4.92,-0.53,K4III,1.432,-101.741463,-52.801922,44.608525,1.159e-05,-8.15e-06,8.33e-06,3.6203097176630457,0.3711286531603437,1.022472052e-07,8.2418325e-08,,6.0,Boo,1,67267,,141.90575216890926,,,,,K,#F99220,#F99220
67270,67483.0,120600.0,5204.0,,,,13.829149,36.632823,62.461,-79.76,24.24,-12.0,6.43,2.452,A7IV-V,0.256,-44.485302,-23.095639,37.269458,1.5e-06,2.799e-05,-1.43e-06,3.620462846485324,0.639363377289815,-3.866873916e-07,1.17518836e-07,,,CVn,1,67270,,9.103323996799094,,,,,A,#f3e8d3,#f3e8d3
67272,67485.0,120787.0,5213.0,,,,13.829296,61.489313,125.7862,62.67,-95.69,-11.0,5.97,0.472,G3V,0.974,-53.285819,-27.667491,110.531782,-2.313e-05,-5.507e-05,-3.774e-05,3.620501175536419,1.0731909657156624,3.038327336e-07,-4.6391821e-07,,,UMa,1,67272,,56.38972803349496,,,,,G,#FFD423,#FFD423
67281,67494.0,120452.0,5196.0,,89    Vir,,13.831191,-18.134168,74.9064,-99.34,-37.71,-40.0,4.96,0.587,K0III,1.059,-63.160729,-32.834359,-23.313996,2.164e-05,5.19e-05,-2.8e-07,3.620997251878285,-0.3165009347033325,-4.816139102e-07,-1.82823238e-07,,89.0,Vir,1,67281,,50.72242398926514,,,,,K,#F99220,#F99220
67310,67523.0,120455.0,5197.0,,,,13.835142,-29.081321,117.3709,-50.03,-33.3,0.2,6.19,0.842,A0V,-0.009,-90.961855,-47.406478,-57.048186,-5.15e-06,2.942e-05,-1.666e-05,3.622031806667512,-0.5075648056258563,-2.425522843e-07,-1.61442955e-07,,,Hya,1,67310,,40.10513660865759,,,,,A,#f3e8d3,#f3e8d3
67324,67537.0,120457.0,5198.0,,,,13.838721,-39.900855,112.6126,6.7,-8.89,-4.0,6.43,1.172,K1III,0.992,-76.573722,-39.999145,-72.236578,7.23e-06,-3.5e-07,-1.1e-06,3.62296873522202,-0.69640130012444,3.24825165e-08,-4.3099936e-08,,,Cen,1,67324,,29.593749953433893,,,,,K,#F99220,#F99220
67332,67545.0,120602.0,5205.0,,,,13.840189,5.497224,154.7988,10.42,0.71,-24.0,6.0,0.051,K0,0.899,-136.548609,-71.394471,14.82932,2.532e-05,4.41e-06,-1.82e-06,3.623352890028873,0.0959446501190487,5.05175855e-08,3.442177e-09,,,Vir,1,67332,,83.0998041044432,,,,,K,#F99220,#F99220
67335,67548.0,120874.0,5216.0,,,,13.841043,58.539458,76.864,-21.3,12.18,-40.0,6.45,2.021,A3V,0.094,-35.545882,-18.595261,65.56467,1.867e-05,1.872e-05,-3.253e-05,3.623576584428503,1.0217062786901776,-1.032653139e-07,5.9050306e-08,,,UMa,1,67335,,13.539418114050742,,,,,A,#f3e8d3,#f3e8d3
67376,67589.0,121146.0,5227.0,,,,13.849804,68.3153,102.3541,-176.59,-58.13,-45.0,6.39,1.339,K2IV,1.179,-33.470963,-17.607187,95.110257,-4.946e-05,7.298e-05,-5.342e-05,3.625870241840813,1.19232691905582,-8.561324784e-07,-2.81822192e-07,,,Dra,1,67376,,25.374646458649643,,,,,K,#F99220,#F99220
67392,67605.0,120819.0,5215.0,,,,13.85256,34.664399,207.9002,10.0,-53.78,-40.0,5.89,-0.699,M2III,1.635,-151.276946,-79.720144,118.246896,7.19e-06,-7.6e-06,-6.785e-05,3.6265916082119705,0.6050078995880263,4.8481368e-08,-2.60732797e-07,,,CVn,1,67392,,165.80590751089167,,,,,M,#FF2620,#FF2620
67406,67620.0,120690.0,5209.0,Gl 530,,,13.855656,-24.390368,19.4742,-580.93,-244.87,2.1,6.43,4.983,G5V,0.703,-15.684097,-8.28143,-8.041904,-1.89e-05,5.204e-05,-2.194e-05,3.6274022272539983,-0.4256922196785162,-2.8164281144e-06,-1.187163259e-06,,,Hya,1,67406,,0.8847080928705308,,,,,G,#FFD423,#FFD423
67414,67627.0,121130.0,5226.0,,10    Dra,,13.857205,64.723272,113.8952,1.45,-4.55,-11.0,4.58,-0.703,M3III,1.572,-42.996051,-22.724978,102.990335,2.61e-06,4.8e-07,-1.125e-05,3.627807811510736,1.1296341929835574,7.0297983e-09,-2.2059022e-08,,10.0,Dra,1,67414,,166.41788566165846,CU,4.619,4.529,,M,#FF2620,#FF2620
67434,67648.0,120672.0,5208.0,,,,13.860142,-36.433279,57.971,-110.63,-113.84,0.4,6.34,2.524,F6V,0.484,-41.218494,-21.825973,-34.428184,1.95e-06,3.621e-05,-2.598e-05,3.6285767259429695,-0.6358806772290637,-5.363493747e-07,-5.51911893e-07,,,Cen,1,67434,,8.51922326428547,,,,,F,#d4bf94,#d4bf94
67449,67663.0,120640.0,5206.0,,,,13.863117,-46.898666,487.8049,-15.69,-14.83,-5.0,5.77,-2.671,B2Vp,-0.153,-294.442858,-156.207115,-356.168945,8.32e-06,4.641e-05,-2.023e-05,3.629355535411418,-0.818536141106345,-7.60672664e-08,-7.1897868e-08,,,Cen,1,67449,,1019.5299775626024,,,,,B,#93C2F1,#93C2F1
67450,67664.0,120404.0,5194.0,,,,13.863174,-69.401258,223.2143,3.94,-4.78,10.0,5.73,-1.014,K5/M0III,1.704,-69.372899,-36.804921,-208.943683,3.1e-06,-3.18e-06,-1.139e-05,3.6293704241395166,-1.2112804607733136,1.9101659e-08,-2.3174093e-08,,,Cir,1,67450,,221.61543259597204,,,,,K,#F99220,#F99220
67451,67665.0,120933.0,5219.0,,,,13.863188,34.44424,184.1621,-20.49,-31.82,-44.0,4.76,-1.566,K5III,1.611,-134.161606,-71.178319,104.162586,1.002e-05,2.602e-05,-4.888e-05,3.629374183789672,0.6011654021575112,-9.93383231e-08,-1.54267713e-07,,,CVn,1,67451,,368.468189147868,AW,4.827,4.707,,K,#F99220,#F99220
67455,67669.0,120709.0,5210.0,,3    Cen,,13.863779,-32.994089,105.3741,-35.74,-30.14,10.0,4.32,-0.794,B5,-0.146,-78.066399,-41.432939,-57.38178,-8.73e-06,1.604e-05,-1.848e-05,3.6295288468664175,-0.5758554945748762,-1.732724094e-07,-1.46122843e-07,,3.0,Cen,1,67455,,180.9672554788791,V983,4.364,4.314,,B,#93C2F1,#93C2F1
67482,67696.0,120759.0,5212.0,,,,13.866939,-31.619207,52.687,-32.13,-29.24,9.0,6.11,2.501,F5/F6V,0.478,-39.61261,-21.066003,-27.62233,-7.32e-06,5.4e-06,-1.119e-05,3.630356017006939,-0.5518592733958,-1.557706355e-07,-1.4175952e-07,,,Cen,1,67482,,8.701617721519979,,,,,F,#d4bf94,#d4bf94
67489,67703.0,120642.0,5207.0,,,,13.868021,-52.81153,79.6813,-39.41,-27.33,27.0,5.26,0.753,B9Vn,-0.084,-42.51707,-22.626012,-63.478425,-1.446e-05,9.55e-06,-2.838e-05,3.630639501180624,-0.9217350793713076,-1.910650715e-07,-1.32499578e-07,,,Cen,1,67489,,43.53113592296377,,,,,B,#93C2F1,#93C2F1
67500,67714.0,120934.0,5220.0,,,,13.871779,12.165135,103.9501,26.88,-9.71,-16.0,6.1,1.016,A1V,0.042,-89.657393,-47.825726,21.905374,1.958e-05,-4.91e-06,-8.23e-06,3.631623330281776,0.21232166409018,1.303179173e-07,-4.7075408e-08,,,Boo,1,67500,,34.16646128138224,,,,,A,#f3e8d3,#f3e8d3
67564,67778.0,121197.0,,,,,13.885677,40.337977,355.8719,-8.62,-10.37,0.0,6.48,-1.276,K5,1.55,-238.871257,-128.53908,230.354156,-1.724e-05,7.61e-06,-1.364e-05,3.6352617963292815,0.7040305110921925,-4.17909392e-08,-5.0275178e-08,,,CVn,1,67564,,282.09799536634296,,,,,K,#F99220,#F99220
67568,67782.0,121164.0,5229.0,,,,13.886192,28.648131,65.7462,-121.46,28.52,-12.0,5.91,1.821,A7V,0.202,-50.804751,-27.347354,31.520599,-5.03e-06,4.126e-05,2.09e-06,3.6353966225214074,0.5000042168525337,-5.888546964e-07,1.38268861e-07,,,CVn,1,67568,,16.277960863937977,,,,,A,#f3e8d3,#f3e8d3
67572,67786.0,120955.0,5221.0,,4    Cen,,13.886817,-31.927612,195.3125,-13.53,-10.74,5.0,4.75,-1.704,B4IV,-0.111,-145.949303,-78.592981,-103.290534,-5.16e-06,1.177e-05,-1.133e-05,3.635560126041204,-0.5572419566036538,-6.55952909e-08,-5.2068989e-08,,4.0,Cen,1,67572,,418.4080195674277,,,,,B,#93C2F1,#93C2F1
67573,67787.0,121107.0,5225.0,,7    Boo,,13.886925,17.932868,211.4165,-33.54,5.25,-10.0,5.71,-0.916,G5III,0.845,-177.097484,-95.37263,65.095632,-6.27e-06,3.566e-05,1.97e-06,3.635588578193051,0.3129875947112825,-1.626065084e-07,2.5452718e-08,,7.0,Boo,1,67573,,202.488330653056,,,,,G,#FFD423,#FFD423
67605,67819.0,120987.0,5222.0,,,,13.892437,-35.664248,52.2739,-82.39,-22.28,-8.0,5.53,1.939,F3V,0.444,-37.363203,-20.190837,-30.477438,-1.18e-06,2.309e-05,1.8e-07,3.637031417917575,-0.62245855714427,-3.994379914e-07,-1.08016488e-07,,,Cen,1,67605,,14.601584968117862,,,,,F,#d4bf94,#d4bf94
67622,67836.0,120908.0,5217.0,,,,13.895306,-53.373323,276.2431,-15.97,-17.43,7.0,5.87,-1.336,B5III,0.009,-144.931152,-78.460646,-221.696128,2.54e-06,2.569e-05,-1.967e-05,3.637782563533484,-0.93154021540146,-7.74247447e-08,-8.4503024e-08,,,Cen,1,67622,,298.1261008172248,,,,,B,#93C2F1,#93C2F1
67634,67848.0,121409.0,5238.0,,86    UMa,,13.897507,53.728677,146.8429,-28.6,-6.22,-16.0,5.7,-0.134,A0V,-0.032,-76.373082,-41.402602,118.388227,-4.33e-06,2.081e-05,-1.581e-05,3.6383588477537647,0.9377423141401624,-1.386567126e-07,-3.015541e-08,,86.0,UMa,1,67634,,98.53715068586186,,,,,A,#f3e8d3,#f3e8d3
67637,67851.0,121056.0,5224.0,,,,13.897806,-35.314361,65.9631,-295.3,-69.78,5.0,6.17,2.073,K0III,1.009,-47.317543,-25.65597,-38.130799,-3.734e-05,8.717e-05,-2.116e-05,3.638436996020512,-0.6163518791511275,-1.4316547986e-06,-3.38302986e-07,,,Cen,1,67637,,12.906247820605376,,,,,K,#F99220,#F99220
67647,67861.0,120991.0,5223.0,,,,13.899234,-47.128164,,-7.89,-4.3,-21.0,5.83,-14.17,B2IIIe,-0.053,-59797.777266,-32452.005677,-73287.741976,-0.00046883,0.00409736,-0.00140248,3.638810940296755,-0.822541631411145,-3.82517993e-08,-2.0846988e-08,,,Cen,1,67647,,40550853.54483844,V767,6.03,5.77,,B,#93C2F1,#93C2F1
67676,67890.0,121156.0,5228.0,,,,13.904626,-28.56959,64.8508,-168.9,-66.42,-17.0,6.05,1.99,K2III,1.129,-50.019433,-27.236757,-31.013253,-3.21e-06,5.871e-05,-1.002e-05,3.6402225360598175,-0.4986334116159024,-8.188503064e-07,-3.22013246e-07,,,Hya,1,67676,,13.931568029453029,,,,,K,#F99220,#F99220
67711,67927.0,121370.0,5235.0,Gl 534,8Eta Boo,Mufrid,13.911411,18.397717,11.396,-60.95,-358.1,1.0,2.68,2.396,G0IV,0.58,-9.487671,-5.188142,3.596709,-7.95e-06,-5.1e-07,-1.845e-05,3.64199895242804,0.3211007359693375,-2.954939382e-07,-1.73611779e-06,Eta,8.0,Boo,1,67711,,9.585173976856456,,,,η,G,#FFD423,#FFD423
67713,67929.0,121299.0,5232.0,,90    Vir,,13.911707,-1.503125,75.5858,-85.06,-21.93,-7.0,5.16,0.768,K2III,1.093,-66.292365,-36.257342,-1.982725,-8.49e-06,3.088e-05,-7.85e-06,3.6420764886529793,-0.02623447529685,-4.123825166e-07,-1.0631964e-07,,90.0,Vir,1,67713,,42.93386634704304,,,,,K,#F99220,#F99220
67726,67942.0,120913.0,5218.0,,,,13.913646,-67.6521,289.0173,-16.82,-14.59,-8.0,5.74,-1.565,K2III,1.49,-96.387855,-52.780932,-267.30977,7.99e-06,3.124e-05,-2.1e-07,3.6425841114754656,-1.1807518869252562,-8.1545661e-08,-7.0734315e-08,,,Cir,1,67726,,368.1289736425313,,,,,K,#F99220,#F99220
67737,67953.0,121325.0,5233.0,,,,13.916167,-8.058852,33.0797,-174.33,-36.18,-19.0,6.19,3.592,F8V+...,0.53,-28.717365,-15.750001,-4.637425,4.14e-06,3.415e-05,-3.02e-06,3.643244125712718,-0.1406535007989037,-8.451756893e-07,-1.75405589e-07,,,Vir,1,67737,,3.185664236573112,,,,,F,#d4bf94,#d4bf94
67757,67973.0,121190.0,5230.0,,,,13.920042,-52.160822,108.2251,-29.45,-21.61,23.0,5.66,0.488,B8V,-0.072,-58.17812,-31.984472,-85.46939,-1.224e-05,1.09e-05,-2.553e-05,3.644258557695747,-0.910378080722065,-1.427776289e-07,-1.04768236e-07,,,Cen,1,67757,,55.56483128371261,,,,,B,#93C2F1,#93C2F1
67786,68002.0,121263.0,5231.0,,Zet Cen,,13.925667,-47.288375,117.096,-57.14,-44.75,7.0,2.55,-2.793,B2.5IV,-0.176,-69.545858,-38.36753,-86.039492,-3.58e-06,3.507e-05,-2.249e-05,3.6457311140528006,-0.8253378423485674,-2.77022537e-07,-2.16954122e-07,Zet,,Cen,1,67786,,1140.7750129221204,,,,ζ,B,#93C2F1,#93C2F1
67794,68009.0,120213.0,5188.0,,,,13.927493,-82.66619,245.7002,-25.06,-23.27,-35.0,5.95,-1.002,K2/K3III:p,1.411,-27.45452,-15.163198,-243.689887,1.363e-05,4.163e-05,3.196e-05,3.646209104924802,-1.4427971971412512,-1.214943083e-07,-1.12816143e-07,,,Cha,1,67794,,219.1795343844129,,,,,K,#F99220,#F99220
67814,68030.0,121560.0,5243.0,,,,13.930555,14.056503,24.8633,-291.04,9.2,-13.0,6.16,4.182,F6V,0.518,-21.103192,-11.677623,6.038736,-5.46e-06,3.707e-05,-2.15e-06,3.647010820734811,0.2453322582750075,-1.4110017358e-06,4.4602858e-08,,,Boo,1,67814,,1.8501204347718576,,,,,F,#d4bf94,#d4bf94
67848,68065.0,121682.0,5245.0,,,,13.936242,32.032598,67.3401,-118.69,48.32,-22.0,6.31,2.169,F4IV-V,0.401,-49.908494,-27.714376,35.717198,5.18e-06,4.72e-05,1.44e-06,3.6484996600281225,0.5590743107922375,-5.754253574e-07,2.3426197e-07,,,CVn,1,67848,,11.81408251920887,,,,,F,#d4bf94,#d4bf94
67862,68079.0,121416.0,5239.0,,,,13.938837,-46.592948,97.561,-138.6,-90.31,-1.0,5.82,0.874,K0IV,1.14,-58.589156,-32.586735,-70.877094,-4.13e-06,7.271e-05,-2.861e-05,3.649178936422089,-0.8132003550582975,-6.719517612e-07,-4.37835234e-07,,,Cen,1,67862,,38.94036338797171,,,,,K,#F99220,#F99220
67863,68080.0,121336.0,5234.0,,,,13.938882,-54.13242,139.8601,-26.6,-19.16,13.0,6.14,0.412,A1V,0.071,-71.613869,-39.832253,-113.338985,-6.37e-06,1.709e-05,-1.839e-05,3.649190881596159,-0.9447889557901338,-1.28960439e-07,-9.2890301e-08,,,Cen,1,67863,,59.59365192559373,,,,,A,#f3e8d3,#f3e8d3
67875,68092.0,121607.0,5244.0,,92    Vir,,13.941077,1.050581,90.2527,-28.09,13.65,-23.0,5.9,1.123,A8V,0.217,-78.83449,-43.90783,1.654786,1.466e-05,2.223e-05,5.54e-06,3.649765403388575,0.0183361050493362,-1.361841628e-07,6.6177067e-08,,92.0,Vir,1,67875,,30.959932133091723,,,,,A,#f3e8d3,#f3e8d3
67883,68101.0,121384.0,5236.0,Gl 534.1A,,,13.942489,-54.704665,38.6997,-41.31,-225.92,4.6,6.0,3.061,G8V,0.78,-19.530792,-10.887344,-31.586134,2.407e-05,2.229e-05,-2.833e-05,3.6501351655803496,-0.9547765147968362,-2.002765314e-07,-1.095291067e-06,,,Cen,1,67883,Gl 534.1,5.195172830110673,,,,,G,#FFD423,#FFD423
67885,68103.0,121710.0,5247.0,,9    Boo,,13.942827,27.492082,178.2531,28.19,-47.76,-40.0,5.02,-1.235,K3IIIvar,1.441,-138.106935,-77.003319,82.286106,2.692e-05,-1.288e-05,-5.549e-05,3.650223698853545,0.4798273539636363,1.366689765e-07,-2.31547013e-07,,9.0,Boo,1,67885,,271.6439268839081,,,,,K,#F99220,#F99220
67959,68177.0,121699.0,5246.0,,,,13.957702,-23.02263,175.7469,-35.04,9.14,1.0,6.14,-0.084,K2/K3III,1.426,-140.965498,-79.318255,-68.733679,-1.811e-05,2.406e-05,6.77e-06,3.6541178315612552,-0.4018206932702625,-1.698787136e-07,4.431197e-08,,,Hya,1,67959,,94.10224835267508,,,,,K,#F99220,#F99220
67966,68184.0,122064.0,5256.0,,,,13.958911,61.492861,10.0644,-32.32,216.48,-25.0,6.49,6.476,K3V,1.04,-4.185388,-2.356764,8.843971,1.795e-05,1.192e-05,-1.743e-05,3.654434239946912,1.0732528973407311,-1.566917815e-07,1.049524655e-06,,,UMa,1,67966,,0.2236660149466175,,,,,K,#F99220,#F99220
67973,68191.0,121474.0,5241.0,,,,13.960809,-63.686696,64.2674,-40.45,-32.83,22.0,4.71,0.67,K4III,1.075,-24.81664,-13.990315,-57.608415,-6.89e-06,1.058e-05,-2.47e-05,3.65493130406258,-1.1115425296878962,-1.961071337e-07,-1.59164331e-07,,,Cen,1,67973,,46.98941086052154,,,,,K,#F99220,#F99220
68006,68224.0,121758.0,,,,,13.966354,-25.998079,196.4637,27.54,4.45,0.0,6.42,-0.046,K1III,1.274,-153.697385,-86.941203,-86.118097,1.13e-05,-2.374e-05,3.81e-06,3.6563828622797674,-0.45375207822568,1.335176876e-07,2.1574208e-08,,,Hya,1,68006,,90.86570489581464,,,,,K,#F99220,#F99220
68027,68245.0,121743.0,5248.0,,Phi Cen,,13.971186,-42.100753,161.0306,-23.68,-19.82,6.0,3.83,-2.205,B2IV,-0.224,-103.91994,-58.957456,-107.960807,-4.06e-06,1.895e-05,-1.559e-05,3.657648026466054,-0.7347967637881212,-1.148038795e-07,-9.6090071e-08,Phi,,Cen,1,68027,,663.7430704019089,,,,φ,B,#93C2F1,#93C2F1
68051,68269.0,121847.0,5250.0,,47    Hya,,13.975319,-24.972249,102.0408,-49.92,-29.29,5.0,5.2,0.156,B8V,-0.086,-80.405648,-45.732049,-43.079526,-1.092e-05,2.22e-05,-1.529e-05,3.6587299933338433,-0.4358479605168612,-2.420189893e-07,-1.42001927e-07,,47.0,Hya,1,68051,,75.43970821979903,,,,,B,#93C2F1,#93C2F1
68052,68270.0,121557.0,5242.0,,,,13.975352,-65.800665,156.9859,-30.53,-37.88,-29.0,6.2,0.221,K0III,1.043,-55.935577,-31.814796,-143.190508,2.194e-05,3.921e-05,1.524e-05,3.658738473880854,-1.1484382499149424,-1.480136166e-07,-1.83647422e-07,,,Cir,1,68052,,71.05587633694735,,,,,K,#F99220,#F99220
68058,68276.0,121996.0,5255.0,,10    Boo,,13.977479,21.696219,144.7178,-9.52,-42.08,6.0,5.76,-0.043,A0Vs,-0.002,-116.845013,-66.545031,53.500083,-1.774e-05,-2.42e-06,-2.516e-05,3.659295353150205,0.378670451916035,-4.61542623e-08,-2.04009596e-07,,10.0,Boo,1,68058,,90.61498022319977,,,,,A,#f3e8d3,#f3e8d3
68061,68279.0,121980.0,5254.0,,,,13.977752,14.649275,170.9402,-62.85,-58.63,-41.0,6.01,-0.154,K5III,1.43,-143.705022,-81.855845,43.230941,-1.2e-06,5.925e-05,-5.761e-05,3.6593670018277655,0.255678078845225,-3.047053982e-07,-2.8424626e-07,,,Boo,1,68061,,100.36909309200966,,,,,K,#F99220,#F99220
